ICES_Area,Metier6_FishingActivity
58.5.1,LHP_MOL_0_0_0
58.5.1,LHP_SPF_0_0_0
58.5.1,LLD_DWF_0_0_0
58.5.1,LLD_LPF_0_0_0
58.5.1,LLS_DEF_0_0_0
58.5.1,LLS_FIF_0_0_0
58.5.1,LLS_MOL_0_0_0
58.5.1,LLS_SPF_0_0_0
58.5.1,LTL_LPF_0_0_0
58.5.1,MIS_CEP_0_0_0
58.5.1,MIS_CRU_0_0_0
58.5.1,MIS_DEF_0_0_0
58.5.1,MIS_DWF_0_0_0
58.5.1,MIS_LPF_0_0_0
58.5.1,MIS_MCF_0_0_0
58.5.1,MIS_MIS_0_0_0
58.5.1,MIS_MOL_0_0_0
58.5.1,MIS_SPF_0_0_0
58.5.1,OTB_CEP_>=120_0_0
58.5.1,OTB_CEP_>0_0_0
58.5.1,OTB_CEP_70-119_0_0
58.5.1,OTB_CRU_>=120_0_0
58.5.1,OTB_CRU_>0_0_0
58.5.1,OTB_CRU_32-69_0_0
58.5.1,OTB_CRU_70-119_0_0
58.5.1,OTB_DEF_>=120_0_0
58.5.1,OTB_DEF_>0_0_0
58.5.1,OTB_DEF_70-119_0_0
58.5.1,OTB_MCF_>=120_0_0
58.5.1,OTB_MCF_>0_0_0
58.5.1,OTB_MCF_70-119_0_0
58.5.1,OTB_MDD_>=120_0_0
58.5.1,OTB_MDD_>0_0_0
58.5.1,OTM_DEF_>=120_0_0
58.5.1,OTM_DEF_>0_0_0
58.5.1,OTM_LPF_>=120_0_0
58.5.1,OTM_LPF_>0_0_0
58.5.1,OTM_LPF_70-119_0_0
58.5.1,OTM_MCF_>=120_0_0
58.5.1,OTM_MCF_>0_0_0
58.5.1,OTM_MCF_70-119_0_0
58.5.1,OTM_SPF_>=120_0_0
58.5.1,OTM_SPF_>0_0_0
58.5.1,OTM_SPF_32-69_0_0
58.5.1,OTM_SPF_70-119_0_0
58.5.1,PS_LPF_>=120_0_0
58.5.1,PS_LPF_>0_0_0
58.5.1,PS_LPF_10-31_0_0
58.5.1,PS_LPF_32-69_0_0
58.5.1,PS_LPF_70-119_0_0
58.5.1,PS_SPF_>=120_0_0
58.5.1,PS_SPF_>0_0_0
58.5.1,PS_SPF_10-31_0_0
58.5.1,PS_SPF_32-69_0_0
58.5.1,PS_SPF_70-119_0_0
58.5.1,PTM_LPF_>=120_0_0
58.5.1,PTM_LPF_>0_0_0
58.5.1,PTM_LPF_32-69_0_0
58.5.1,PTM_LPF_70-119_0_0
58.5.1,OTB_MDD_70-119_0_0
58.5.1,OTM_DEF_70-119_0_0
58.5.1,OTM_CRU_>0_0_0
58.5.1,OTM_CRU_16-31_0_0
58.5.2,DIV_MOL_0_0_0
58.5.2,FPN_LPF_>0_0_0
58.5.2,FPO_CRU_>0_0_0
58.5.2,FPO_DEF_>0_0_0
58.5.2,FPO_FIF_>0_0_0
58.5.2,LH_DEF_0_0_0
58.5.2,LH_FIF_0_0_0
58.5.2,LH_LPF_0_0_0
58.5.2,LH_MOL_0_0_0
58.5.2,LH_SPF_0_0_0
58.5.2,LHM_DEF_0_0_0
58.5.2,LHM_FIF_0_0_0
58.5.2,LHM_LPF_0_0_0
58.5.2,LHM_MOL_0_0_0
58.5.2,LHM_SPF_0_0_0
58.5.2,LHP_DEF_0_0_0
58.5.2,LHP_FIF_0_0_0
58.5.2,LHP_LPF_0_0_0
58.5.2,LHP_MOL_0_0_0
58.5.2,LHP_SPF_0_0_0
58.5.2,LLD_DWF_0_0_0
58.5.2,LLD_LPF_0_0_0
58.5.2,LLS_DEF_0_0_0
58.5.2,LLS_FIF_0_0_0
58.5.2,LLS_MOL_0_0_0
58.5.2,LLS_SPF_0_0_0
58.5.2,LTL_LPF_0_0_0
58.5.2,MIS_CEP_0_0_0
58.5.2,MIS_CRU_0_0_0
58.5.2,MIS_DEF_0_0_0
58.5.2,MIS_DWF_0_0_0
58.5.2,MIS_LPF_0_0_0
58.5.2,MIS_MCF_0_0_0
58.5.2,MIS_MIS_0_0_0
58.5.2,MIS_MOL_0_0_0
58.5.2,MIS_SPF_0_0_0
58.5.2,OTB_CEP_>=120_0_0
58.5.2,OTB_CEP_>0_0_0
58.5.2,OTB_CEP_70-119_0_0
58.5.2,OTB_CRU_>=120_0_0
58.5.2,OTB_CRU_>0_0_0
58.5.2,OTB_CRU_32-69_0_0
58.5.2,OTB_CRU_70-119_0_0
58.5.2,OTB_DEF_>=120_0_0
58.5.2,OTB_DEF_>0_0_0
58.5.2,OTB_DEF_70-119_0_0
58.5.2,OTB_MCF_>=120_0_0
58.5.2,OTB_MCF_>0_0_0
58.5.2,OTB_MCF_70-119_0_0
58.5.2,OTB_MDD_>=120_0_0
58.5.2,OTB_MDD_>0_0_0
58.5.2,OTM_DEF_>=120_0_0
58.5.2,OTM_DEF_>0_0_0
58.5.2,OTM_LPF_>=120_0_0
58.5.2,OTM_LPF_>0_0_0
58.5.2,OTM_LPF_70-119_0_0
58.5.2,OTM_MCF_>=120_0_0
58.5.2,OTM_MCF_>0_0_0
58.5.2,OTM_MCF_70-119_0_0
58.5.2,OTM_SPF_>=120_0_0
58.5.2,OTM_SPF_>0_0_0
58.5.2,OTM_SPF_32-69_0_0
58.5.2,OTM_SPF_70-119_0_0
58.5.2,PS_LPF_>=120_0_0
58.5.2,PS_LPF_>0_0_0
58.5.2,PS_LPF_10-31_0_0
58.5.2,PS_LPF_32-69_0_0
58.5.2,PS_LPF_70-119_0_0
58.5.2,PS_SPF_>=120_0_0
58.5.2,PS_SPF_>0_0_0
58.5.2,PS_SPF_10-31_0_0
58.5.2,PS_SPF_32-69_0_0
58.5.2,PS_SPF_70-119_0_0
58.5.2,PTM_LPF_>=120_0_0
58.5.2,PTM_LPF_>0_0_0
58.5.2,PTM_LPF_32-69_0_0
58.5.2,PTM_LPF_70-119_0_0
58.5.2,OTB_MDD_70-119_0_0
58.5.2,OTM_DEF_70-119_0_0
58.5.2,OTM_CRU_>0_0_0
58.5.2,OTM_CRU_16-31_0_0
87.1.1,DIV_MOL_0_0_0
87.1.1,FPN_LPF_>0_0_0
87.1.1,FPO_CRU_>0_0_0
87.1.1,FPO_DEF_>0_0_0
87.1.1,FPO_FIF_>0_0_0
87.1.1,LH_DEF_0_0_0
87.1.1,LH_FIF_0_0_0
87.1.1,LH_LPF_0_0_0
87.1.1,LH_MOL_0_0_0
87.1.1,LH_SPF_0_0_0
87.1.1,LHM_DEF_0_0_0
87.1.1,LHM_FIF_0_0_0
87.1.1,LHM_LPF_0_0_0
87.1.1,LHM_MOL_0_0_0
87.1.1,LHM_SPF_0_0_0
87.1.1,LHP_DEF_0_0_0
87.1.1,LHP_FIF_0_0_0
87.1.1,LHP_LPF_0_0_0
87.1.1,LHP_MOL_0_0_0
87.1.1,LHP_SPF_0_0_0
87.1.1,LLD_DWF_0_0_0
87.1.1,LLD_LPF_0_0_0
87.1.1,LLS_DEF_0_0_0
87.1.1,LLS_FIF_0_0_0
87.1.1,LLS_MOL_0_0_0
87.1.1,LLS_SPF_0_0_0
87.1.1,LTL_LPF_0_0_0
87.1.1,MIS_CEP_0_0_0
87.1.1,MIS_CRU_0_0_0
87.1.1,MIS_DEF_0_0_0
87.1.1,MIS_DWF_0_0_0
87.1.1,MIS_LPF_0_0_0
87.1.1,MIS_MCF_0_0_0
87.1.1,MIS_MIS_0_0_0
87.1.1,MIS_MOL_0_0_0
87.1.1,MIS_SPF_0_0_0
87.1.1,OTB_CEP_>=120_0_0
87.1.1,OTB_CEP_>0_0_0
87.1.1,OTB_CEP_70-119_0_0
87.1.1,OTB_CRU_>=120_0_0
87.1.1,OTB_CRU_>0_0_0
87.1.1,OTB_CRU_32-69_0_0
87.1.1,OTB_CRU_70-119_0_0
87.1.1,OTB_DEF_>=120_0_0
87.1.1,OTB_DEF_>0_0_0
87.1.1,OTB_DEF_70-119_0_0
87.1.1,OTB_MCF_>=120_0_0
87.1.1,OTB_MCF_>0_0_0
87.1.1,OTB_MCF_70-119_0_0
87.1.1,OTB_MDD_>=120_0_0
87.1.1,OTB_MDD_>0_0_0
87.1.1,OTM_DEF_>=120_0_0
87.1.1,OTM_DEF_>0_0_0
87.1.1,OTM_LPF_>=120_0_0
87.1.1,OTM_LPF_>0_0_0
87.1.1,OTM_LPF_70-119_0_0
87.1.1,OTM_MCF_>=120_0_0
87.1.1,OTM_MCF_>0_0_0
87.1.1,OTM_MCF_70-119_0_0
87.1.1,OTM_SPF_>=120_0_0
87.1.1,OTM_SPF_>0_0_0
87.1.1,OTM_SPF_32-69_0_0
87.1.1,OTM_SPF_70-119_0_0
87.1.1,PS_LPF_>=120_0_0
87.1.1,PS_LPF_>0_0_0
87.1.1,PS_LPF_10-31_0_0
87.1.1,PS_LPF_32-69_0_0
87.1.1,PS_LPF_70-119_0_0
87.1.1,PS_SPF_>=120_0_0
87.1.1,PS_SPF_>0_0_0
87.1.1,PS_SPF_10-31_0_0
87.1.1,PS_SPF_32-69_0_0
87.1.1,PS_SPF_70-119_0_0
87.1.1,PTM_LPF_>=120_0_0
87.1.1,PTM_LPF_>0_0_0
87.1.1,PTM_LPF_32-69_0_0
87.1.1,PTM_LPF_70-119_0_0
87.1.1,OTB_MDD_70-119_0_0
87.1.1,OTM_DEF_70-119_0_0
87.1.1,OTM_CRU_>0_0_0
87.1.1,OTM_CRU_16-31_0_0
87.1.2,DIV_MOL_0_0_0
87.1.2,FPN_LPF_>0_0_0
87.1.2,FPO_CRU_>0_0_0
87.1.2,FPO_DEF_>0_0_0
87.1.2,FPO_FIF_>0_0_0
87.1.2,LH_DEF_0_0_0
87.1.2,LH_FIF_0_0_0
87.1.2,LH_LPF_0_0_0
87.1.2,LH_MOL_0_0_0
87.1.2,LH_SPF_0_0_0
87.1.2,LHM_DEF_0_0_0
87.1.2,LHM_FIF_0_0_0
87.1.2,LHM_LPF_0_0_0
87.1.2,LHM_MOL_0_0_0
87.1.2,LHM_SPF_0_0_0
87.1.2,LHP_DEF_0_0_0
87.1.2,LHP_FIF_0_0_0
87.1.2,LHP_LPF_0_0_0
87.1.2,LHP_MOL_0_0_0
87.1.2,LHP_SPF_0_0_0
87.1.2,LLD_DWF_0_0_0
87.1.2,LLD_LPF_0_0_0
87.1.2,LLS_DEF_0_0_0
87.1.2,LLS_FIF_0_0_0
87.1.2,LLS_MOL_0_0_0
87.1.2,LLS_SPF_0_0_0
87.1.2,LTL_LPF_0_0_0
87.1.2,MIS_CEP_0_0_0
87.1.2,MIS_CRU_0_0_0
87.1.2,MIS_DEF_0_0_0
87.1.2,MIS_DWF_0_0_0
87.1.2,MIS_LPF_0_0_0
87.1.2,MIS_MCF_0_0_0
87.1.2,MIS_MIS_0_0_0
87.1.2,MIS_MOL_0_0_0
87.1.2,MIS_SPF_0_0_0
87.1.2,OTB_CEP_>=120_0_0
87.1.2,OTB_CEP_>0_0_0
87.1.2,OTB_CEP_70-119_0_0
87.1.2,OTB_CRU_>=120_0_0
87.1.2,OTB_CRU_>0_0_0
87.1.2,OTB_CRU_32-69_0_0
87.1.2,OTB_CRU_70-119_0_0
87.1.2,OTB_DEF_>=120_0_0
87.1.2,OTB_DEF_>0_0_0
87.1.2,OTB_DEF_70-119_0_0
87.1.2,OTB_MCF_>=120_0_0
87.1.2,OTB_MCF_>0_0_0
87.1.2,OTB_MCF_70-119_0_0
87.1.2,OTB_MDD_>=120_0_0
87.1.2,OTB_MDD_>0_0_0
87.1.2,OTM_DEF_>=120_0_0
87.1.2,OTM_DEF_>0_0_0
87.1.2,OTM_LPF_>=120_0_0
87.1.2,OTM_LPF_>0_0_0
87.1.2,OTM_LPF_70-119_0_0
87.1.2,OTM_MCF_>=120_0_0
87.1.2,OTM_MCF_>0_0_0
87.1.2,OTM_MCF_70-119_0_0
87.1.2,OTM_SPF_>=120_0_0
87.1.2,OTM_SPF_>0_0_0
87.1.2,OTM_SPF_32-69_0_0
87.1.2,OTM_SPF_70-119_0_0
87.1.2,PS_LPF_>=120_0_0
87.1.2,PS_LPF_>0_0_0
87.1.2,PS_LPF_10-31_0_0
87.1.2,PS_LPF_32-69_0_0
87.1.2,PS_LPF_70-119_0_0
87.1.2,PS_SPF_>=120_0_0
87.1.2,PS_SPF_>0_0_0
87.1.2,PS_SPF_10-31_0_0
87.1.2,PS_SPF_32-69_0_0
87.1.2,PS_SPF_70-119_0_0
87.1.2,PTM_LPF_>=120_0_0
87.1.2,PTM_LPF_>0_0_0
87.1.2,PTM_LPF_32-69_0_0
87.1.2,PTM_LPF_70-119_0_0
87.1.2,OTB_MDD_70-119_0_0
87.1.2,OTM_DEF_70-119_0_0
87.1.2,OTM_CRU_>0_0_0
87.1.2,OTM_CRU_16-31_0_0
87.1.3,DIV_MOL_0_0_0
87.1.3,FPN_LPF_>0_0_0
87.1.3,FPO_CRU_>0_0_0
87.1.3,FPO_DEF_>0_0_0
87.1.3,FPO_FIF_>0_0_0
87.1.3,LH_DEF_0_0_0
87.1.3,LH_FIF_0_0_0
87.1.3,LH_LPF_0_0_0
87.1.3,LH_MOL_0_0_0
87.1.3,LH_SPF_0_0_0
87.1.3,LHM_DEF_0_0_0
87.1.3,LHM_FIF_0_0_0
87.1.3,LHM_LPF_0_0_0
87.1.3,LHM_MOL_0_0_0
87.1.3,LHM_SPF_0_0_0
87.1.3,LHP_DEF_0_0_0
87.1.3,LHP_FIF_0_0_0
87.1.3,LHP_LPF_0_0_0
87.1.3,LHP_MOL_0_0_0
87.1.3,LHP_SPF_0_0_0
87.1.3,LLD_DWF_0_0_0
87.1.3,LLD_LPF_0_0_0
87.1.3,LLS_DEF_0_0_0
87.1.3,LLS_FIF_0_0_0
87.1.3,LLS_MOL_0_0_0
87.1.3,LLS_SPF_0_0_0
87.1.3,LTL_LPF_0_0_0
87.1.3,MIS_CEP_0_0_0
87.1.3,MIS_CRU_0_0_0
87.1.3,MIS_DEF_0_0_0
87.1.3,MIS_DWF_0_0_0
87.1.3,MIS_LPF_0_0_0
87.1.3,MIS_MCF_0_0_0
87.1.3,MIS_MIS_0_0_0
87.1.3,MIS_MOL_0_0_0
87.1.3,MIS_SPF_0_0_0
87.1.3,OTB_CEP_>=120_0_0
87.1.3,OTB_CEP_>0_0_0
87.1.3,OTB_CEP_70-119_0_0
87.1.3,OTB_CRU_>=120_0_0
87.1.3,OTB_CRU_>0_0_0
87.1.3,OTB_CRU_32-69_0_0
87.1.3,OTB_CRU_70-119_0_0
87.1.3,OTB_DEF_>=120_0_0
87.1.3,OTB_DEF_>0_0_0
87.1.3,OTB_DEF_70-119_0_0
87.1.3,OTB_MCF_>=120_0_0
87.1.3,OTB_MCF_>0_0_0
87.1.3,OTB_MCF_70-119_0_0
87.1.3,OTB_MDD_>=120_0_0
87.1.3,OTB_MDD_>0_0_0
87.1.3,OTM_DEF_>=120_0_0
87.1.3,OTM_DEF_>0_0_0
87.1.3,OTM_LPF_>=120_0_0
87.1.3,OTM_LPF_>0_0_0
87.1.3,OTM_LPF_70-119_0_0
87.1.3,OTM_MCF_>=120_0_0
87.1.3,OTM_MCF_>0_0_0
87.1.3,OTM_MCF_70-119_0_0
87.1.3,OTM_SPF_>=120_0_0
87.1.3,OTM_SPF_>0_0_0
87.1.3,OTM_SPF_32-69_0_0
87.1.3,OTM_SPF_70-119_0_0
87.1.3,PS_LPF_>=120_0_0
87.1.3,PS_LPF_>0_0_0
87.1.3,PS_LPF_10-31_0_0
87.1.3,PS_LPF_32-69_0_0
87.1.3,PS_LPF_70-119_0_0
87.1.3,PS_SPF_>=120_0_0
87.1.3,PS_SPF_>0_0_0
87.1.3,PS_SPF_10-31_0_0
87.1.3,PS_SPF_32-69_0_0
87.1.3,PS_SPF_70-119_0_0
87.1.3,PTM_LPF_>=120_0_0
87.1.3,PTM_LPF_>0_0_0
87.1.3,PTM_LPF_32-69_0_0
87.1.3,PTM_LPF_70-119_0_0
87.1.3,OTB_MDD_70-119_0_0
87.1.3,OTM_DEF_70-119_0_0
87.1.3,OTM_CRU_>0_0_0
87.1.3,OTM_CRU_16-31_0_0
87.1.4,DIV_MOL_0_0_0
87.1.4,FPN_LPF_>0_0_0
87.1.4,FPO_CRU_>0_0_0
87.1.4,FPO_DEF_>0_0_0
87.1.4,FPO_FIF_>0_0_0
87.1.4,LH_DEF_0_0_0
87.1.4,LH_FIF_0_0_0
87.1.4,LH_LPF_0_0_0
87.1.4,LH_MOL_0_0_0
87.1.4,LH_SPF_0_0_0
87.1.4,LHM_DEF_0_0_0
87.1.4,LHM_FIF_0_0_0
87.1.4,LHM_LPF_0_0_0
87.1.4,LHM_MOL_0_0_0
87.1.4,LHM_SPF_0_0_0
87.1.4,LHP_DEF_0_0_0
87.1.4,LHP_FIF_0_0_0
87.1.4,LHP_LPF_0_0_0
87.1.4,LHP_MOL_0_0_0
87.1.4,LHP_SPF_0_0_0
87.1.4,LLD_DWF_0_0_0
87.1.4,LLD_LPF_0_0_0
87.1.4,LLS_DEF_0_0_0
87.1.4,LLS_FIF_0_0_0
87.1.4,LLS_MOL_0_0_0
87.1.4,LLS_SPF_0_0_0
87.1.4,LTL_LPF_0_0_0
87.1.4,MIS_CEP_0_0_0
87.1.4,MIS_CRU_0_0_0
87.1.4,MIS_DEF_0_0_0
87.1.4,MIS_DWF_0_0_0
87.1.4,MIS_LPF_0_0_0
87.1.4,MIS_MCF_0_0_0
87.1.4,MIS_MIS_0_0_0
87.1.4,MIS_MOL_0_0_0
87.1.4,MIS_SPF_0_0_0
87.1.4,OTB_CEP_>=120_0_0
87.1.4,OTB_CEP_>0_0_0
87.1.4,OTB_CEP_70-119_0_0
87.1.4,OTB_CRU_>=120_0_0
87.1.4,OTB_CRU_>0_0_0
87.1.4,OTB_CRU_32-69_0_0
87.1.4,OTB_CRU_70-119_0_0
87.1.4,OTB_DEF_>=120_0_0
87.1.4,OTB_DEF_>0_0_0
87.1.4,OTB_DEF_70-119_0_0
87.1.4,OTB_MCF_>=120_0_0
87.1.4,OTB_MCF_>0_0_0
87.1.4,OTB_MCF_70-119_0_0
87.1.4,OTB_MDD_>=120_0_0
87.1.4,OTB_MDD_>0_0_0
87.1.4,OTM_DEF_>=120_0_0
87.1.4,OTM_DEF_>0_0_0
87.1.4,OTM_LPF_>=120_0_0
87.1.4,OTM_LPF_>0_0_0
87.1.4,OTM_LPF_70-119_0_0
87.1.4,OTM_MCF_>=120_0_0
87.1.4,OTM_MCF_>0_0_0
87.1.4,OTM_MCF_70-119_0_0
87.1.4,OTM_SPF_>=120_0_0
87.1.4,OTM_SPF_>0_0_0
87.1.4,OTM_SPF_32-69_0_0
87.1.4,OTM_SPF_70-119_0_0
87.1.4,PS_LPF_>=120_0_0
87.1.4,PS_LPF_>0_0_0
87.1.4,PS_LPF_10-31_0_0
87.1.4,PS_LPF_32-69_0_0
87.1.4,PS_LPF_70-119_0_0
87.1.4,PS_SPF_>=120_0_0
87.1.4,PS_SPF_>0_0_0
87.1.4,PS_SPF_10-31_0_0
87.1.4,PS_SPF_32-69_0_0
87.1.4,PS_SPF_70-119_0_0
87.1.4,PTM_LPF_>=120_0_0
87.1.4,PTM_LPF_>0_0_0
87.1.4,PTM_LPF_32-69_0_0
87.1.4,PTM_LPF_70-119_0_0
87.1.4,OTB_MDD_70-119_0_0
87.1.4,OTM_DEF_70-119_0_0
87.1.4,OTM_CRU_>0_0_0
87.1.4,OTM_CRU_16-31_0_0
87.2.1,DIV_MOL_0_0_0
87.2.1,FPN_LPF_>0_0_0
87.2.1,FPO_CRU_>0_0_0
87.2.1,FPO_DEF_>0_0_0
87.2.1,FPO_FIF_>0_0_0
87.2.1,LH_DEF_0_0_0
87.2.1,LH_FIF_0_0_0
87.2.1,LH_LPF_0_0_0
87.2.1,LH_MOL_0_0_0
87.2.1,LH_SPF_0_0_0
87.2.1,LHM_DEF_0_0_0
87.2.1,LHM_FIF_0_0_0
87.2.1,LHM_LPF_0_0_0
87.2.1,LHM_MOL_0_0_0
87.2.1,LHM_SPF_0_0_0
87.2.1,LHP_DEF_0_0_0
87.2.1,LHP_FIF_0_0_0
87.2.1,LHP_LPF_0_0_0
87.2.1,LHP_MOL_0_0_0
87.2.1,LHP_SPF_0_0_0
87.2.1,LLD_DWF_0_0_0
87.2.1,LLD_LPF_0_0_0
87.2.1,LLS_DEF_0_0_0
87.2.1,LLS_FIF_0_0_0
87.2.1,LLS_MOL_0_0_0
87.2.1,LLS_SPF_0_0_0
87.2.1,LTL_LPF_0_0_0
87.2.1,MIS_CEP_0_0_0
87.2.1,MIS_CRU_0_0_0
87.2.1,MIS_DEF_0_0_0
87.2.1,MIS_DWF_0_0_0
87.2.1,MIS_LPF_0_0_0
87.2.1,MIS_MCF_0_0_0
87.2.1,MIS_MIS_0_0_0
87.2.1,MIS_MOL_0_0_0
87.2.1,MIS_SPF_0_0_0
87.2.1,OTB_CEP_>=120_0_0
87.2.1,OTB_CEP_>0_0_0
87.2.1,OTB_CEP_70-119_0_0
87.2.1,OTB_CRU_>=120_0_0
87.2.1,OTB_CRU_>0_0_0
87.2.1,OTB_CRU_32-69_0_0
87.2.1,OTB_CRU_70-119_0_0
87.2.1,OTB_DEF_>=120_0_0
87.2.1,OTB_DEF_>0_0_0
87.2.1,OTB_DEF_70-119_0_0
87.2.1,OTB_MCF_>=120_0_0
87.2.1,OTB_MCF_>0_0_0
87.2.1,OTB_MCF_70-119_0_0
87.2.1,OTB_MDD_>=120_0_0
87.2.1,OTB_MDD_>0_0_0
87.2.1,OTM_DEF_>=120_0_0
87.2.1,OTM_DEF_>0_0_0
87.2.1,OTM_LPF_>=120_0_0
87.2.1,OTM_LPF_>0_0_0
87.2.1,OTM_LPF_70-119_0_0
87.2.1,OTM_MCF_>=120_0_0
87.2.1,OTM_MCF_>0_0_0
87.2.1,OTM_MCF_70-119_0_0
87.2.1,OTM_SPF_>=120_0_0
87.2.1,OTM_SPF_>0_0_0
87.2.1,OTM_SPF_32-69_0_0
87.2.1,OTM_SPF_70-119_0_0
87.2.1,PS_LPF_>=120_0_0
87.2.1,PS_LPF_>0_0_0
87.2.1,PS_LPF_10-31_0_0
87.2.1,PS_LPF_32-69_0_0
87.2.1,PS_LPF_70-119_0_0
87.2.1,PS_SPF_>=120_0_0
87.2.1,PS_SPF_>0_0_0
87.2.1,PS_SPF_10-31_0_0
87.2.1,PS_SPF_32-69_0_0
87.2.1,PS_SPF_70-119_0_0
87.2.1,PTM_LPF_>=120_0_0
87.2.1,PTM_LPF_>0_0_0
87.2.1,PTM_LPF_32-69_0_0
87.2.1,PTM_LPF_70-119_0_0
87.2.1,OTB_MDD_70-119_0_0
87.2.1,OTM_DEF_70-119_0_0
87.2.1,OTM_CRU_>0_0_0
87.2.1,OTM_CRU_16-31_0_0
87.2.2,DIV_MOL_0_0_0
87.2.2,FPN_LPF_>0_0_0
87.2.2,FPO_CRU_>0_0_0
87.2.2,FPO_DEF_>0_0_0
87.2.2,FPO_FIF_>0_0_0
87.2.2,LH_DEF_0_0_0
87.2.2,LH_FIF_0_0_0
87.2.2,LH_LPF_0_0_0
87.2.2,LH_MOL_0_0_0
87.2.2,LH_SPF_0_0_0
87.2.2,LHM_DEF_0_0_0
87.2.2,LHM_FIF_0_0_0
87.2.2,LHM_LPF_0_0_0
87.2.2,LHM_MOL_0_0_0
87.2.2,LHM_SPF_0_0_0
87.2.2,LHP_DEF_0_0_0
87.2.2,LHP_FIF_0_0_0
87.2.2,LHP_LPF_0_0_0
87.2.2,LHP_MOL_0_0_0
87.2.2,LHP_SPF_0_0_0
87.2.2,LLD_DWF_0_0_0
87.2.2,LLD_LPF_0_0_0
87.2.2,LLS_DEF_0_0_0
87.2.2,LLS_FIF_0_0_0
87.2.2,LLS_MOL_0_0_0
87.2.2,LLS_SPF_0_0_0
87.2.2,LTL_LPF_0_0_0
87.2.2,MIS_CEP_0_0_0
87.2.2,MIS_CRU_0_0_0
87.2.2,MIS_DEF_0_0_0
87.2.2,MIS_DWF_0_0_0
87.2.2,MIS_LPF_0_0_0
87.2.2,MIS_MCF_0_0_0
87.2.2,MIS_MIS_0_0_0
87.2.2,MIS_MOL_0_0_0
87.2.2,MIS_SPF_0_0_0
87.2.2,OTB_CEP_>=120_0_0
87.2.2,OTB_CEP_>0_0_0
87.2.2,OTB_CEP_70-119_0_0
87.2.2,OTB_CRU_>=120_0_0
87.2.2,OTB_CRU_>0_0_0
87.2.2,OTB_CRU_32-69_0_0
87.2.2,OTB_CRU_70-119_0_0
87.2.2,OTB_DEF_>=120_0_0
87.2.2,OTB_DEF_>0_0_0
87.2.2,OTB_DEF_70-119_0_0
87.2.2,OTB_MCF_>=120_0_0
87.2.2,OTB_MCF_>0_0_0
87.2.2,OTB_MCF_70-119_0_0
87.2.2,OTB_MDD_>=120_0_0
87.2.2,OTB_MDD_>0_0_0
87.2.2,OTM_DEF_>=120_0_0
87.2.2,OTM_DEF_>0_0_0
87.2.2,OTM_LPF_>=120_0_0
87.2.2,OTM_LPF_>0_0_0
87.2.2,OTM_LPF_70-119_0_0
87.2.2,OTM_MCF_>=120_0_0
87.2.2,OTM_MCF_>0_0_0
87.2.2,OTM_MCF_70-119_0_0
87.2.2,OTM_SPF_>=120_0_0
87.2.2,OTM_SPF_>0_0_0
87.2.2,OTM_SPF_32-69_0_0
87.2.2,OTM_SPF_70-119_0_0
87.2.2,PS_LPF_>=120_0_0
87.2.2,PS_LPF_>0_0_0
87.2.2,PS_LPF_10-31_0_0
87.2.2,PS_LPF_32-69_0_0
87.2.2,PS_LPF_70-119_0_0
87.2.2,PS_SPF_>=120_0_0
87.2.2,PS_SPF_>0_0_0
87.2.2,PS_SPF_10-31_0_0
87.2.2,PS_SPF_32-69_0_0
87.2.2,PS_SPF_70-119_0_0
87.2.2,PTM_LPF_>=120_0_0
87.2.2,PTM_LPF_>0_0_0
87.2.2,PTM_LPF_32-69_0_0
87.2.2,PTM_LPF_70-119_0_0
87.2.2,OTB_MDD_70-119_0_0
87.2.2,OTM_DEF_70-119_0_0
87.2.2,OTM_CRU_>0_0_0
87.2.2,OTM_CRU_16-31_0_0
87.2.3,DIV_MOL_0_0_0
87.2.3,FPN_LPF_>0_0_0
87.2.3,FPO_CRU_>0_0_0
87.2.3,FPO_DEF_>0_0_0
87.2.3,FPO_FIF_>0_0_0
87.2.3,LH_DEF_0_0_0
87.2.3,LH_FIF_0_0_0
87.2.3,LH_LPF_0_0_0
87.2.3,LH_MOL_0_0_0
87.2.3,LH_SPF_0_0_0
87.2.3,LHM_DEF_0_0_0
87.2.3,LHM_FIF_0_0_0
87.2.3,LHM_LPF_0_0_0
87.2.3,LHM_MOL_0_0_0
87.2.3,LHM_SPF_0_0_0
87.2.3,LHP_DEF_0_0_0
87.2.3,LHP_FIF_0_0_0
87.2.3,LHP_LPF_0_0_0
87.2.3,LHP_MOL_0_0_0
87.2.3,LHP_SPF_0_0_0
87.2.3,LLD_DWF_0_0_0
87.2.3,LLD_LPF_0_0_0
87.2.3,LLS_DEF_0_0_0
87.2.3,LLS_FIF_0_0_0
87.2.3,LLS_MOL_0_0_0
87.2.3,LLS_SPF_0_0_0
87.2.3,LTL_LPF_0_0_0
87.2.3,MIS_CEP_0_0_0
87.2.3,MIS_CRU_0_0_0
87.2.3,MIS_DEF_0_0_0
87.2.3,MIS_DWF_0_0_0
87.2.3,MIS_LPF_0_0_0
87.2.3,MIS_MCF_0_0_0
87.2.3,MIS_MIS_0_0_0
87.2.3,MIS_MOL_0_0_0
87.2.3,MIS_SPF_0_0_0
87.2.3,OTB_CEP_>=120_0_0
87.2.3,OTB_CEP_>0_0_0
87.2.3,OTB_CEP_70-119_0_0
87.2.3,OTB_CRU_>=120_0_0
87.2.3,OTB_CRU_>0_0_0
87.2.3,OTB_CRU_32-69_0_0
